Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:ec19e54,T1A3B484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,1,80,cd16f5d614cd29d384d417b85ae87d3f35b90ed30ccf45c1b81d506449026ce4,N/A,2016-06-30T00:17:16Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:53b1bac,T1BDB484316F501874115EF064F4B7BC61EEA5902B25E52800FFFDC0B65F22B16AABD29B,1,12,e6165609664a6d8257c9eea8a1b27f28e0212ef45e7f6e148af333e77c3ddf77,N/A,2016-06-30T00:21:55Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:daa280c,T195B484316F501874125EF064F4B7BC51EEA5902B25E52800FFFDC0B65F22B16AABD29B,3,242,13ed20f86fc487fe1ca97a95dea6c25695b5bf737be6d0378afbdfb74780c751,N/A,2016-06-30T02:12:05Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:0974a5f,T1BFB484316F501874115EF064F4B7BC51EEA6902B25E52800FFFDC0B65F22B16AABD29B,3,78,03732c5d79c47786afdbfaa2fe6c78c6a394ba35a5c17f111063cf11b02985fc,N/A,2016-06-30T14:17:40Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:6651515,T15BB484316F501874115EF064F4B7BC51EEA6902B25E52800FFFDC0B65F22B16AABD29B,1,46,0bd637853a2e8a3a96baa7dfeb3598c88296818c2443c9b32a9fa793ed6ea7e1,N/A,2016-06-30T17:10:43Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:72547a5,T118B494316F501874115EF064F4B7BC51EEA6902B25E52800FFFDC0B65F22B16AABD29B,2,8,a9c1501cc489a058e27f31ca0a65b4db19bd7f4641c63c7d0c51797c1e7020f0,N/A,2016-06-30T18:05:36Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:7034840,T1ABB484316F501874115EF064F4B7BC51EEA6902B25E52800FFFDC0B65F22B16AABD29B,2,188,a52e307beb06dcb07de3aa4af4ff2cf6ecd7932dbf8d0c082c82e43471beafe1,N/A,2016-06-30T21:22:47Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:8ad1675,T19AB483316F501874115EF464E4B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,6,414,7f66f4e408377238bf3164a4630245185418042cddb6c2448404143c4d8e0edd,N/A,2016-06-30T23:12:36Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:9f52c87,T186B483316F501874115EF464E4B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,12,ec0b428f4d985d85449b5a73f78abee1a0df70a4d018b004fa609fd830652298,N/A,2016-06-30T23:16:05Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:7d1f5bd,T1EBB484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,4,43,d6f371790f16001552aab455ccd55a1419f4c30864366b2a00707254312b5305,N/A,2016-06-30T23:48:45Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:c0b544e,T171B484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,63,0ce934fa48ba891a58b126be44dc0782318f6d661a1a05e171c062e671d05674,N/A,2016-07-01T00:29:15Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:6e00fb1,T1CAB484316F501874115EF064E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,155,2f3af65292e325d0bb87622cab628bd3b29a226c73cf80d768d4360892e86567,N/A,2016-07-01T14:33:28Z,https://github.com/NetSPI/PowerUpSQL
