Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
samratashok/nishang,Escalation/Invoke-PsUACme.ps1,Unicode text; UTF-8 (with BOM) text; with very long lines (16604),git:eaea277,T13A33AC64BDD922CC201FE2960A518189636FE2BF31253D727EEC61705F17AB8DBA3C05,0,N/A,e0afe84c0b490824eb105b5b75b773e7d4a7f62f39f8b8148f38ed1ee703af4d,N/A,2015-09-30T17:39:29Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download-Execute-PS.ps1,ASCII text,git:bf43c4f,T11731003EBE21C2ED188B687055BFC684823600A73115D640F9FCC448AF22769ED91B8B,0,N/A,767c2fc189836ff0575e828907c9238765bfc48e7d1abce8fcb13a4a599214fc,N/A,2014-06-23T08:08:06Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download-Execute-PS.ps1,ASCII text,git:898b265,T1C331E13E7E25C2E9544B687055BFC684423600673115E740B9FCC448AF2276CED95E8F,0,N/A,f9ce3517daac053ccabdbcd31b303efc54515021e6d9b7249538c865fd66b5ef,N/A,2014-08-09T09:50:38Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download-Execute-PS.ps1,ASCII text,git:42af793,T176312F3E7E21C3ED588B686144BFC684823600A73115E340B9FCC448AF22B68ED91E8B,65,4188,bd5b51253387b5f7b6982880cb93855086b6d900282feb61e34594e51347be8a,N/A,2015-03-04T02:38:24Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download-Execute-PS.ps1,ASCII text,git:bc4727f,T196410B3F7E21C3F95886287051BFC684423610A73116E600B9ACC448AF22B69ED91ACF,73,326,a385c7e3085314df1f36545f203c9782727303042aa57f19c9480aa090d9d01f,N/A,2015-03-04T03:34:42Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download_Execute.ps1,ASCII text,git:af5b045,T14A1103213243D7668692AC71A98AB3D2BF37001F394A9191F0FED0481F10826929CB9B,0,N/A,deb1339b575cf1da532c83eb0766c6eb343d8042412e305caa04d49dcaa27785,N/A,2014-08-06T17:29:44Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download_Execute.ps1,ASCII text,git:30bb678,T10E4103523242E77E869259B5ED9AD2C0BE32011F398654A0F1FED48C4F0191B939C77A,90,53,c6db2e9a0208d83a3dd3c17ced35f2b80faa4d44f68cee50575ab74544ff30f2,N/A,2014-08-09T09:55:35Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download_Execute.ps1,ASCII text,git:841c3ad,T15E4101513242DB7A86A259B5ED9BD6C0EA32011F398694A0F1FED4880F01A1A979C77B,30,6,c64f02ef73359c85968e7d6f5dc97da2f820e34aca52c0cb211faf45131ba69f,N/A,2014-08-09T09:59:16Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Download_Execute.ps1,ASCII text,git:ae5bc96,T1AF4144523281D77E865658B1E8DAE3C0AB32011F39C6A890F1FDD8484F0181A929CB7A,94,16,d9155a5c8e674e2ae96ae2dc8249bcc8fcca2ba08a3a814d4f756080d2987795,N/A,2014-08-09T10:03:11Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Execute-Command-MSSQL.ps1,ASCII text,git:48aa743,T15F814124B25CF6AB2F0B64F5C62A654025B88A43229B5C41F7FCE4A4DF32861E6311DF,0,N/A,f061b57adf1589ca3af8f8fd0bed7b56803cef9574a8823f6de69b0d5d94f818,N/A,2014-06-23T08:12:04Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Execute-Command-MSSQL.ps1,ASCII text,git:fc5e51b,T16DA15224725CF76A2F0B64F6821B654015B48A83229B1C41F7FCE5A0EF32965E5311CF,47,5082,9b653765561cd26e43a60cc0f5cea37a8714d5c158d37b23bba6419e2b1392d6,N/A,2015-03-25T05:04:06Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Execute-Command-MSSQL.ps1,ASCII text,git:5ad48f3,T1F6A15134B25CB76A2F0764F6821B654016B48A87229B1C41F7FDE5A0EF32965E6321CF,11,6395,d95a3bbb2b797cc60726425d8f9ff36719eb99325e5df228ee90beabf8beac79,N/A,2015-06-15T13:45:53Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Execute-Command-MSSQL.ps1,ASCII text,git:782b09a,T160C13234729CB76A3F0760F6821B554016B48A87229E5C41F7FDE5A0EF32661E6321CF,49,124,c1689c4b1423eeda076926bf5497d1948568e7c0cf6e71d6fa5af9fef6d78613,N/A,2015-07-22T05:52:24Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Execute-Command-MSSQL.ps1,ASCII text,git:217e812,T1A8D13034729CB7663F0760F6821BA54011B48A83229E5C41F7FDE5A0EF32665E6326CF,23,16667,372a181b0d98005327d6080a802e1d90f9e858500b81da2e96a6f97262c3ef80,N/A,2018-05-28T06:37:19Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Out-RundllCommand.ps1,Unicode text; UTF-8 (with BOM) text; with very long lines (551),git:306088c,T1DB81942023059BEA5943D1E4656AC8988678A0EB7D5C1594B3EDEC802F6BD3CF810BD8,0,N/A,7efec439d32240a0254d962b1efcff7662e7835c35bc0c40c5f4d6b92b4e8e13,N/A,2016-05-24T18:59:09Z,https://github.com/samratashok/nishang
samratashok/nishang,Execution/Out-RundllCommand.ps1,ASCII text; with very long lines (551),git:9ac8207,T1FC819520230557E65943D1D4656AC8988779A0EB7D5C1594F3EDEC802F6BD3CF810BD8,9,1639,9906cba4eb47e2bbfb4de5bb0dded9b62357ae095d592823f3be0f85c54e28fd,N/A,2017-01-17T11:06:35Z,https://github.com/samratashok/nishang
samratashok/nishang,Shells/Invoke-ConPtyShell.ps1,ASCII text; with very long lines (359),git:8c51c8d,T170B2C86169570BA52EB39038EFCBA556F467403B2BBDDC30B9EC49211F0A21CC6B57C5,0,N/A,ae750203fa6c5c5fc1c67092d781271e962cc9cc190b2cb5c2b97e23361d3738,N/A,2020-02-05T22:38:06Z,https://github.com/samratashok/nishang
